Hylak_id,group,res,lake_connectivity,dWL,precip,air_temp,elev,meandepth,pop_sum,maxdepth,ws_area,no3_dep,nh3_dep,carb,sil,LSA,perc_ice,perc_urban,perc_shrub,perc_ag,perc_wetland,perc_barren,slope,cti,WALA,n_dep,perc_forest
992195,Blue,NL,Headwater,488,89.64298072,1.47277679,1857.57,5.450767722,0,13.03107315,2.8035,7.741609189,3.768086718,0,0,23.2518346,0.481540931,0,22.43980738,0.545746388,0,27.28731942,64.97696595,653.3425361,11.92978723,11.50969591,41.82985554
992303,Green/brown,NL,Drainage,561,49.97744341,3.949826356,1426.39,1.908845577,180.397181,4.568665716,5.2731,1.880482991,0.958407464,0,0,19.86079405,0,0.17067759,11.70848268,79.41628264,3.840245776,0.290151903,4.678325452,860.3985322,28.04840426,2.838890455,0
992345,Blue,NL,Drainage,488,76.86995645,1.898719214,1647.31,13.62234952,9.326319402,31.80084464,5.994,5.725783011,2.93018069,0,0,60.11814906,0,0,26.23123123,0.315315315,0,22.82282282,76.42019896,674.7103604,9.762214984,8.655963701,41.96696697
994216,Green/brown,NL,Drainage,537,70.84358236,2.134571194,1581.07,2.646036995,21.09997371,6.586539158,12.0915,3.515688596,1.806743323,0,0,50.32744148,0,0,28.92445106,41.8756978,0.416821734,0.066989207,22.7188433,682.6329736,24.0387674,5.322431919,23.66207667
995009,Blue,NL,Headwater,490.5,83.73829502,3.777991124,1942.92,4.564372867,12394.74239,10.29908671,1.6974,6.700003147,3.75652875,0,0.053022269,20.82341389,0,0,6.468716861,10.76352068,0,0,43.46646234,715.6521739,7.931775701,10.4565319,71.1028632
995352,Green/brown,NL,Headwater,541.5,61.95451616,2.960240907,1446.91,3.059885991,94.88290577,8.512712884,5.2668,2.444649935,1.192261893,0,0,74.9526899,0,0,33.49282297,40.94326726,2.734107997,0,15.23412208,873.6484962,6.957463672,3.636911828,10.64593301
996082,Blue,NL,Headwater,487,92.72194833,1.925958162,1802.69,6.419935175,30.72701171,13.48164381,2.4354,5.850659948,3.030767395,100,0,27.81055854,0,0,29.97043607,0.14781966,0,1.293422025,52.23090841,683.5628234,8.953676471,8.881427343,57.50184775
996374,Blue,NL,Drainage,489,82.20139495,3.917217801,1404.95,6.913869825,831.9374223,15.50138033,7.0425,6.500162473,4.067958878,0,0,23.14932056,5.623003195,0,7.399361022,19.97444089,0,26.67092652,74.45088971,585.6610863,30.61956522,10.56812135,37.46964856
996535,Green/brown,NL,Drainage,555,56.35860305,3.603992546,1470.63,1.429623929,57.77999681,3.721394547,22.5342,2.907969177,1.420373924,40.75005991,0,41.29271166,0,0.027957505,25.91660676,18.45195303,0.223660037,4.724818276,28.32511796,668.8294992,56.61859296,4.328343102,48.46633118
996956,Blue,NL,Drainage,490,82.20139495,3.917217801,1569.23,14.47154414,831.9374223,34.1292979,4.7223,6.635109199,4.192043497,0,0,53.64997118,2.630074328,0,12.95978654,21.63140842,0,33.39050886,70.83045862,678.1728607,9.029254302,10.8271527,18.4105203
997535,Blue,NL,Headwater,485,93.70731217,2.336694,1811.79,3.683302052,1.27791812,8.328304989,1.3095,7.840823001,3.636415302,0,0,23.60805209,0,0,9.072164948,60.13745704,0,0,28.10435456,777.3415808,5.238,11.4772383,13.74570447
997780,Blue,NL,DrainageLk,511,88.71083523,2.028186724,1494.8,6.905598077,0.335182461,15.19146421,19.5066,5.034821297,2.527738479,0,0,24.42969365,0,0,24.66549783,1.960874781,0.101504106,2.777521454,50.86970098,623.0308665,81.9605042,7.562559777,68.77364584
998156,Blue,NL,Drainage,486,93.97275096,2.403219341,1848.39,8.008715451,0.10599927,19.19175284,2.0655,7.214221335,3.33413027,0,0,19.86313913,0.174291939,0,5.446623094,0.522875817,0,8.932461874,38.64002696,690.9285403,10.53826531,10.5483516,75.72984749
998215,Blue,RSVR,Drainage,491.5,65.46502754,2.930130669,1489.89,15.18517732,83.33981683,44.90264021,194.6052,3.646221136,1.778855695,18.81393714,0,182.1526207,0,0.00092495,19.32080952,21.70949183,0.000462475,15.88785911,47.47743652,598.6728453,106.808562,5.425076831,42.33956749
998366,Green/brown,RSVR,Headwater,539,60.24149546,3.39531804,1462.36,0.789181785,18.79283656,1.827927667,0.693,2.249899626,1.227344394,0,0,13.00391129,0,0,21.68831169,7.402597403,4.285714286,0,4.387348607,836.3558442,4.95,3.47724402,52.20779221
999680,Blue,NL,Headwater,490,94.52775011,2.472739327,1733.46,7.772396221,0.115433002,17.21414197,1.2744,6.625384331,2.718435978,0,0,18.80978539,0,0,16.24293785,0.070621469,0,0,47.4769085,702.8396893,6.742857143,9.343820309,69.91525424
1001234,Blue,NL,Headwater,488,81.78374884,4.365215946,1552.72,8.886128797,169.4531569,19.88617482,6.12,5.771558827,3.605589404,55.27941176,0,45.69259539,0,0,8.352941176,22.48529412,0,19.76470588,50.60944434,657.8277941,13.53982301,9.377148231,42.01470588
1002044,Green/brown,NL,Drainage,545.5,60.88498469,3.436818375,1464.55,1.28687868,9.982605228,2.961128394,7.1892,2.601424475,1.253228106,0,0,15.77735722,0,0,30.03254882,8.450175263,0.525788683,1.727591387,19.77709229,716.8740611,45.21509434,3.854652581,57.72408613
1006451,Blue,NL,Drainage,488,87.29022915,2.348783617,1623.4,14.36572026,0.025648795,33.58108599,7.2063,7.395010747,3.49390699,0,0,60.01809241,2.610216061,0,28.4750843,4.371175222,0,23.47945548,62.09550289,681.7903085,11.93096026,10.88891774,32.19682778
1007922,Blue,NL,Drainage,490,86.68272038,3.333146112,1982.5,4.007502799,49.90780573,10.09154879,2.8917,4.836380567,2.40200055,0,0,18.97937339,0,0,13.94335512,0.248988484,0,9.025832555,27.83474408,708.3280423,15.3,7.238381118,67.88048553
1008512,Blue,NL,Drainage,491.5,87.68562124,3.002485394,1919.34,5.872256393,81.41040928,14.82371076,3.1257,4.995859165,2.629777162,0,0,30.67178875,0,0,31.96084077,0.489490354,0,8.148574719,41.89883337,634.8232076,10.28190789,7.625636328,47.42297725
1009690,Blue,NL,DrainageLk,490,86.53837095,3.1002571,1752.45,5.821326376,83.90012163,14.14968839,6.4656,6.078796944,2.935306713,0,0,28.22022112,0,0,22.91202673,0.055679287,0.097438753,2.004454343,53.79945908,666.6365535,23.09142857,9.014103657,66.73162584
1009707,Blue,NL,Drainage,488,86.53837095,3.1002571,1791.45,4.850862281,83.90012163,12.16763821,4.0032,6.120562453,3.01203188,0,0,23.2357708,0,0,26.70863309,0.089928058,0,3.035071942,56.65580397,634.3322842,17.48122271,9.132594333,63.87140288
1010284,Blue,NL,Drainage,492,79.97607117,3.961107084,2009.95,4.748507102,4121.59114,12.07823967,2.304,6.347033387,3.070575567,0,0,24.20786882,0.078125,0,31.015625,0.8203125,0,17.5390625,56.89982761,666.4460938,9.804255319,9.417608954,40
1010757,Blue,NL,Drainage,487,82.12051109,2.156756577,1962.09,5.285502882,7.203032311,12.92733882,4.1778,6.625,2.988711429,0,0,26.30654972,0,0,26.2817751,11.33132271,0,20.48685911,38.12967631,656.7813442,15.35955882,9.613711429,34.74795347
1011187,Blue,NL,Drainage,492,82.12051109,2.156756577,2053.22,5.463897104,7.203032311,11.82712989,2.0997,6.922257407,3.325031442,0,0,30.03220943,0,0,1.543077583,29.78997,0,0,33.5473744,752.6125161,6.884262295,10.24728885,54.39348478
1011359,Blue,NL,Isolated,484,84.88272986,3.240234105,1990.1,10.06478369,134.1478587,26.51525854,2.2104,6.899902344,3.438804023,0,0,47.79160401,0.122149837,0,17.30456026,1.71009772,0,20.31758958,55.02990008,780.6058632,4.585892116,10.33870637,42.54885993
1011562,Blue,NL,Drainage,493,77.76743001,3.948741837,1926.1,4.691688313,1335.321598,10.93362534,2.8278,6.899902344,3.076406795,0,0,27.56708022,0.541056652,0,23.55187778,1.113940165,0,31.69955442,60.20775352,667.0050923,10.39632353,9.976309139,33.45003183
1012184,Blue,NL,Drainage,487,76.53144686,2.064993771,1833.22,9.904582687,2.317219808,24.46101555,3.456,5.282216303,2.705704254,0,0,32.9663431,0.78125,0,24.11458333,4.479166667,0,25.75520833,71.6891962,599.4947917,10.04651163,7.987920557,35.49479167
1012292,Blue,NL,Drainage,489,76.53144686,2.064993771,1721.92,7.558722174,2.317219808,18.96379092,5.877,5.290405718,2.654787397,0,0,21.56638963,0.704441041,0,12.45022971,3.82848392,0,31.14854518,55.5687152,629.8119449,26.47297297,7.945193114,47.74885145
1012410,Blue,RSVR,DrainageLk,490,77.76743001,3.948741837,1924.6,5.352836821,1335.321598,11.79334954,12.5658,8.175503498,3.954276486,0,0,20.72536647,2.836269875,0,9.482882109,2.034092537,0,37.98882682,55.73023193,600.2823378,54.63391304,12.12977998,43.35338777
1012596,Blue,NL,Drainage,490,78.14744153,2.84086394,1461.29,1.854541619,27.5647936,4.919438027,4.5738,4.119563183,2.130207607,0,0,42.21606864,0,0,8.441558442,1.672569854,0.137741047,11.55057064,39.98229271,722.6733569,10.44246575,6.24977079,69.59858323
1012762,Blue,NL,Drainage,486,76.53144686,2.064993771,2170.01,8.048059102,2.317219808,18.37435897,4.7043,5.674035795,2.751205919,0,0,46.23185624,0.038262866,0,10.40749952,20.03061029,0.210445762,30.80160704,44.75760301,646.9774249,10.16047516,8.425241714,27.91276067
1012809,Blue,NL,DrainageLk,488,82.97591504,3.307533428,1604.59,8.551506982,53.67319136,23.13043704,13.0851,8.105153727,3.93887329,0,0,42.31403811,2.097805901,0,12.7312745,3.755416466,0,25.9371346,55.79652534,652.797854,29.87465753,12.04402702,45.45704656
1013103,Blue,NL,Drainage,483,82.97591504,3.307533428,1959.29,11.93461481,53.67319136,26.93725877,5.4918,8.169380204,4.048941655,0,0,75.47529285,4.916420846,0,13.38905277,5.09668961,0,46.03408718,54.71519925,700.5073746,7.160104302,12.21832186,17.35496559
1013450,Blue,NL,Drainage,485,80.59884304,3.344212684,1899.29,10.81135408,24.91952645,27.03754974,7.1712,8.025756534,3.986367202,0,0,44.6687688,2.334337349,0,17.50753012,7.015562249,0,48.75753012,60.11603013,634.3216616,15.83046358,12.01212374,17.95933735
1013493,Blue,NL,DrainageLk,488,80.59884304,3.344212684,1450.59,6.247717395,24.91952645,13.666824,36.8685,7.727278307,3.795620825,0,0,75.69765143,1.244965214,0,17.14390333,8.167948249,0,26.92298303,49.52357041,665.25202,47.57225806,11.52289913,40.62980593
1013757,Blue,NL,Drainage,486,80.59884304,3.344212684,1944.99,8.971269871,24.91952645,24.3289709,11.9268,7.980452452,3.905842276,0,0,89.04304597,2.444913975,0,13.14518563,10.71536372,0,41.57108361,45.23492617,668.4120887,13.09198683,11.88629473,24.36613341
1014175,Blue,RSVR,Drainage,490,75.31367527,3.053004212,1449.05,5.340211298,177.460136,10.86482824,29.3697,7.48518503,3.598722939,0,0,32.31101213,0,0,14.50065884,0.208378022,0.153219134,0.211442405,30.1264623,676.7241443,88.1972973,11.08390797,83.6699047
1015733,Blue,RSVR,DrainageLk,517,76.26570472,3.596890412,1453.3,7.407541947,3.342374298,17.42189699,22.7871,6.715333921,3.279276685,0,0,45.95077533,0,0,17.99044196,45.17555986,0.007899206,0,38.26393609,635.0716458,49.32272727,9.994610606,33.83624946
1015734,Blue,RSVR,Drainage,530,76.26570472,3.596890412,1473.77,2.850310372,3.342374298,6.223570556,14.4135,6.59662874,3.227109809,0,0,36.31100836,0,0,21.8545114,52.70059319,0,0,36.52705448,633.0620668,194.777027,9.823738549,22.87855136
1015906,Blue,RSVR,Drainage,510,73.89755192,3.403501563,1472.8,4.979846082,400894.5057,11.32881569,14.4135,6.59662874,3.227109809,0,0,36.31100836,0,0,21.8545114,52.70059319,0,0,36.52705448,633.0620668,92.99032258,9.823738549,22.87855136
1017943,Blue,NL,Drainage,490,69.64591574,3.703094592,1978.72,4.874279836,5.538080779,12.69788538,5.1876,5.991115681,2.919087715,0,0,44.32555132,0,0,2.480916031,17.92158223,0,0,23.40344142,743.1828591,11.40131868,8.910203396,70.62803609
1018176,Blue,RSVR,Drainage,486,69.0983823,3.912120799,2099.82,6.844679171,5017.099298,17.04138468,0.9963,6.126307011,2.791268658,0,0,17.66629753,0,0,5.600722674,10.11743451,0,9.033423668,42.91149927,717.2493225,5.565921788,8.917575669,57.72357724
1020170,Blue,NL,Drainage,489,80.83072414,3.980718929,1750.89,8.880154311,40.99331801,20.43157239,2.6685,6.38524841,3.961055416,9.645868465,0,24.38492458,0,0,62.96795953,1.787521079,0,0.23608769,44.01161534,682.1504216,10.71686747,10.34630383,25.12647555
1020438,Blue,RSVR,Drainage,510,47.92940596,4.656184863,1688.17,2.114808475,10.88450527,4.933396501,15.7347,2.757440233,1.095597161,0,32.4601041,16.69103613,0,0,40.48504261,5.588285763,0,0,30.80242589,656.065721,102.1733766,3.853037393,53.18881199
1021824,Blue,NL,DrainageLk,492,82.24115718,3.835930415,1823.94,4.179374193,0.565614965,8.748049871,1.8594,6.931286812,4.266402583,14.71442401,0,14.7272427,0,0,51.839303,1.887705712,0,0,44.01330336,661.0062924,13.67205882,11.19768939,35.18877057
1022166,Blue,NL,Drainage,510.5,50.62649361,3.612524799,1495.81,2.89016088,102.9131882,7.330395358,3.5712,1.937356446,0.784517113,0,0,51.1293265,0,0.252016129,18.92641129,63.20564516,0.730846774,0,12.61741583,775.0539315,7.113944223,2.721873558,2.620967742
1022423,Blue,NL,Headwater,491,87.52327585,3.819045374,1796.54,4.8564484,0.045988241,11.91564861,2.9259,6.965032101,4.185824217,94.89387881,0,46.42250574,0,0,14.70316826,0.338357428,0,0,29.55398928,816.399877,6.305818966,11.15085632,69.4863119
1022653,Green/brown,RSVR,Drainage,557,46.63071414,5.590705392,1833.23,8.450232789,55.36827252,19.89561026,11.4363,5.47677743,2.985069255,0,0,18.50503084,0,0,9.105217597,1.503108523,0.031478713,0.086566459,45.18259689,625.9649012,56.06029412,8.461846686,87.76265051
1024407,Blue,NL,Drainage,529,56.04780556,3.339602198,1433.76,0.800690271,88.95815338,1.361557758,57.7818,2.876701839,1.22491035,0,21.28905642,7.845305095,0,0,18.50565403,4.879910283,0.090339865,0,29.09201134,642.5249058,1863.929032,4.101612189,76.31537958
1025083,Blue,RSVR,Drainage,505,54.98673077,3.376339505,1673.27,4.240913333,825.8609608,13.00439896,186.8094,2.62794692,1.240855548,14.20849272,15.68946745,152.5717006,0,0.11418055,23.7827968,28.74507386,1.612980931,0.494300608,15.51795492,740.697542,123.9611148,3.868802468,44.03418672
1025461,Blue,NL,Headwater,488,63.05393063,3.452207411,2063.31,7.392609898,3705.835106,17.88641832,3.8754,6.526549345,3.594017394,0,100,37.69818777,0,0,11.28657687,34.53320948,0,0.371574547,50.01583388,683.2217836,10.53097826,10.12056674,42.12726428
1025583,Blue,RSVR,Drainage,505,55.91095618,3.302461468,1624.3,2.561500209,5.528265441,8.133826854,134.262,2.67226329,1.296190496,18.67073334,11.64968494,89.53653326,0,0.133395898,22.33342271,34.70706529,0.394154712,0.402198686,17.64696101,729.1025204,145.1481081,3.968453785,40.67033114
1025860,Green/brown,RSVR,Drainage,549,58.0866308,3.493024129,1440.7,4.108955547,108.8962693,10.18479913,185.913,2.772829118,1.247484318,0.140388246,2.071452776,67.21351889,0,0.003388682,16.35716706,16.386697,0.239628213,0,26.44715976,673.5638767,296.5119617,4.020313436,66.34216004
1026672,Blue,NL,Drainage,488,64.19964594,3.217243698,1789.04,8.177180594,240.5290253,23.72520489,13.5639,6.499103646,3.597533692,0,100,96.3225063,0.192422533,0,13.38331896,32.09475151,0.039811559,0.351668768,47.2617611,647.5656559,14.33816068,10.09663734,46.25439586
1026972,Blue,NL,Drainage,499,47.09796408,3.966201111,1896.84,2.935796712,400.1237267,6.711473126,3.267,2.028976313,0.837755066,0,100,40.84471261,0,0,25.84022039,8.512396694,0.44077135,0,17.33183328,823.2179063,7.853365385,2.866731379,54.38016529
1027268,Blue,NL,Isolated,519.5,47.09796408,3.966201111,1936.76,2.659330843,400.1237267,5.970552446,1.2357,2.025476933,0.834961324,0,100,15.11882366,0,0,10.26948288,0.655498908,0.145666424,0,18.82021066,744.9031318,9.290977444,2.860438257,77.20320466
1027523,Blue,RSVR,Drainage,490,54.30245539,3.139960519,1782.54,5.935274198,11.99049223,15.81598974,72.4878,4.660091181,1.977029934,0,53.08410519,72.42324918,0,0,22.41190931,4.082342132,0.216036354,0.99451218,38.39726953,668.2208165,101.8087079,6.637121115,70.38067095
1027810,Blue,NL,Drainage,512,52.68572009,3.623192243,1632.85,2.035981809,123.5155732,5.078110519,6.8958,2.185187013,0.972498586,0,0,30.85385111,0,0,33.81623597,50.07830854,0.35238841,0,18.53758723,712.059384,22.10192308,3.157685599,11.23727486
1027973,Blue,NL,Drainage,506.5,54.31005037,3.358632877,1676.65,1.044027865,36.27481687,2.623430221,0.9684,2.425637722,1.257964483,0,0,33.56737477,0,0,8.828996283,49.07063197,0.092936803,0,7.733522878,911.535316,2.91686747,3.683602205,0.185873606
1027989,Green/brown,RSVR,DrainageLk,547,50.25190643,4.77068168,1404.74,1.066818397,2477.726728,2.536585321,7.857,2.176606822,1.241013923,0,3.5395189,7.752453636,0,0,28.94616266,67.28522337,1.202749141,0.022909507,11.97047081,746.6646048,44.14044944,3.417620745,1.156930126
1028347,Blue,NL,Headwater,492,52.46688564,2.931044124,2630.86,0.961175786,68.24022736,2.116919275,0.6129,4.764584703,2.064493224,0,100,7.315512565,0,0,17.91483113,61.82085169,0,0.146842878,41.3078627,640.7973568,8.882608696,6.829077927,8.810572687
1028363,Blue,NL,Drainage,487.5,75.63490629,3.168015282,1770.8,6.729985915,0.811221271,14.93801126,12.708,6.168823295,3.4911454,0,100,43.34037303,0,0,22.89660057,45.75779037,0,0,34.39486757,700.6,30.40191388,9.659968695,27.22379603
1028475,Blue,NL,Headwater,489,52.46688564,2.931044124,2494,2.691860236,68.24022736,5.912869632,0.7902,4.562734127,2.011792898,0,98.40546697,12.9852179,0,0,25.39863326,3.302961276,0,0.341685649,47.30316235,719.9202733,6.032061069,6.574527025,55.5808656
1028589,Blue,NL,Drainage,498.5,94.14371497,3.78767884,1717.62,1.932821082,0,4.402834062,7.8651,6.21202529,3.898774001,0,100,22.23101951,0,0,8.708090171,8.0901705,0.537818972,0,29.94657052,695.5238586,36.58186047,10.11079929,79.92905367
1028744,Blue,RSVR,Drainage,521,50.78122055,4.575595011,1500.66,2.394646598,29.79659191,6.575670083,26.5959,2.342433572,1.338771613,0,0,125.7844139,0,0,34.36093533,54.49561775,1.664918277,0,9.906236884,794.7241379,21.20885167,3.681205185,4.094616087
1028819,Blue,NL,Drainage,486,75.63490629,3.168015282,1612.3,3.463152765,0.811221271,7.63349784,30.123,6.656342365,3.735199923,0,100,30.44940692,0.038840753,0,23.13414999,26.19061846,0.409321781,0.274873021,47.85532129,649.9208844,106.8191489,10.39154229,48.83178966
1028831,Blue,RSVR,Headwater,490,53.89061075,2.669692204,2336.47,1.71937195,80.18928602,4.412483636,3.699,5.394409059,2.288358871,8.929440389,86.37469586,18.24827546,0,0,18.92944039,0.559610706,0,0,15.89629346,738.1756691,20.66480447,7.682767929,76.15571776
1028858,Blue,RSVR,Drainage,496,53.89061075,2.669692204,2270.34,1.717245711,80.18928602,4.218177968,2.9421,5.383952959,2.17250633,4.588559192,7.9535026,12.26722949,0,0,6.148669318,1.040073417,1.009483022,0,37.97157031,653.9990823,22.80697674,7.556459289,87.12144387
1028913,Blue,NL,Drainage,491.5,59.44422058,3.234793132,2208.74,3.211145944,0.068717579,7.27245603,2.4957,4.431608013,2.138222345,100,0,16.56744269,0,0,2.488279841,0.576992427,0,0,34.2449122,668.4219257,22.28303571,6.569830358,90.65993509
1028997,Green/brown,NL,Drainage,546,51.85607238,3.854343612,1640.7,0.914961056,41.97717593,2.175496554,5.724,2.000927462,0.978333201,0,0,40.98507932,0,0.062893082,16.39937107,69.92138365,0.330188679,0,4.52172736,890.3944969,14.31,2.979260663,0.204402516
1029116,Blue,RSVR,Headwater,500,53.89061075,2.669692204,2295.94,4.063408041,80.18928602,10.83101001,5.4936,3.916035327,1.830511737,0,100,21.17888375,0,0,14.41677588,0.589777195,0.327653997,0,30.16257536,700.8401048,25.2,5.746547064,78.58781127
1029373,Blue,RSVR,Headwater,495.5,53.89061075,2.669692204,2310.57,2.201714122,80.18928602,4.23786896,3.1599,3.655868758,1.565403008,24.89319282,75.10680718,11.78253306,0,0,20.33608659,0.911421248,0,0,36.92888725,649.9900313,27.00769231,5.221271767,74.22386784
1029918,Blue,NL,Drainage,491,93.96008976,4.798912464,1692.97,4.057248631,0,8.931971175,7.2099,5.774357378,3.687605336,0,100,18.61200406,0,0,20.95868181,9.624266633,0.099862689,0,47.15832703,635.1401822,40.27877095,9.461962714,66.47110223
1030272,Green/brown,NL,Drainage,537,50.88633479,4.092063944,1835.6,2.151469284,9.912065467,5.406862121,48.2634,4.019215812,2.27827739,0,0,26.55423665,0,0.003729534,20.8350427,21.61078581,0,1.301607429,34.13395111,644.8882259,183.5110266,6.297493203,55.57192407
1030499,Blue,RSVR,DrainageLk,488,56.47854287,2.089811684,1962.36,8.414493989,259.3188659,22.36986158,4.7583,2.605458837,1.201877552,8.814072253,0,121.6883508,0,1.815774541,12.48344997,0.30262909,0.094571591,0.037828636,24.39672527,933.1950066,4.23713268,3.807336389,59.10724418
1030644,Blue,NL,DrainageLk,493,69.67079416,2.673712271,1994.74,2.355103078,245.8412029,5.642031834,4.446,7.148340702,4.014403882,0,73.44129555,19.51981398,0,0,3.785425101,11.72064777,0,0,31.29184511,708.9048583,23.64893617,11.16274458,77.99595142
1030988,Blue,NL,Drainage,495,59.58571662,2.196469336,2059.94,1.89946638,9.68823056,5.05856298,4.6269,3.491077165,1.72031532,0,76.46372301,26.12921601,0,0,79.18692861,0.992024898,0,0,17.11967866,698.5123517,18.07382813,5.211392485,14.51079557
1031249,Blue,NL,Headwater,488,69.67079416,2.673712271,2043.39,1.689639847,245.8412029,4.162343247,2.3661,7.054612044,4.12597321,0,100,19.78611851,0,0,6.162038798,20.19779384,0,0.228223659,35.14492993,711.9220236,12.45315789,11.18058525,65.76645112
1031268,Blue,RSVR,Drainage,529,50.50286415,3.714666611,1641.6,1.24917199,78.20091909,3.391758933,7.434,2.119013047,1.118457425,0,0,29.25691343,0,0,27.54237288,64.14043584,0.677966102,0,9.108247533,765.8214286,25.99300699,3.237470472,0.387409201
1031564,Blue,NL,Drainage,490,55.73351927,1.946078123,2494.73,3.715552735,73.91767153,8.793286053,4.86,4.152654138,1.827929498,62.90740741,37.01851852,29.78153912,0,0,19.33333333,13.98148148,0,4.759259259,40.10282652,689.8531481,16.53061224,5.980583636,55.77777778
1031825,Blue,NL,DrainageLk,505,69.98551896,2.552591578,1733.99,5.25610661,228.7325121,11.94083287,16.2063,7.152454526,4.101860232,0,99.17254401,25.77683698,0.011106792,0,13.75020825,30.02721164,0.105514522,0.283223191,48.61396282,653.380963,64.56693227,11.25431476,51.99089243
1031952,Blue,NL,Headwater,487,54.28887182,1.38607733,2517.89,6.193252608,18.74112982,14.58509149,1.4337,4.08575918,1.902540396,15.81920904,0,16.14875473,0,0,4.519774011,44.00502197,0,2.197112367,43.56035099,704.5185185,8.85,5.988299577,37.47645951
1031968,Green/brown,RSVR,Drainage,552,50.95341988,3.850143711,1555.79,1.043227968,40.90110818,3.341454225,84.0645,2.405187795,1.253936428,0,0,86.74805183,0,0.16808522,71.9104973,18.32128901,0.373641668,0,11.02165127,767.659151,86.93329886,3.659124223,4.749210428
1031977,Green/brown,RSVR,Drainage,542,50.54244613,4.152114976,1692.83,1.128636414,115.615599,2.523189659,8.5374,2.892811574,1.498669818,0,0,13.49332854,0,0,63.15623023,1.254480287,0.231920725,0,12.24707233,719.8974278,64.67727273,4.391481392,33.70229812
1032104,Blue,NL,Drainage,492,69.98551896,2.552591578,1996.06,2.444798172,228.7325121,5.377415243,9.9576,5.991033997,3.542385984,0,100,8.814853511,1.400939986,0,12.77114967,35.4483008,0.063268257,3.425524223,53.53727968,625.1729031,121.4341463,9.533419982,43.63702097
1032232,Blue,NL,Drainage,493,58.80123673,1.656992222,2341.34,2.52910689,20.78122214,5.776438303,3.33,4.773411825,2.165380209,0,91.7027027,10.87777761,0,0,15.37837838,5.108108108,0,0.648648649,42.42794921,656.9237838,29.73214286,6.938792034,74.64864865
1032277,Blue,NL,Headwater,491,77.17617707,3.081661863,1948.89,5.066822606,1.392648572,10.49720288,2.5353,8.2638785,4.446152825,0,100,16.87465361,0,0,3.514376997,27.19204828,0,0,52.70686288,623.5165069,15.55398773,12.71003133,63.22328718
1032566,Blue,NL,Headwater,490,68.93105062,2.435290971,2133.74,4.724987618,216.8654891,9.930951344,2.4786,5.867556572,3.811094507,0,100,16.79477211,0,0,6.245461147,60.42120552,0,1.343500363,41.7040545,683.9157589,15.3,9.678651079,25.5265069
1032660,Blue,NL,Drainage,523,55.05865298,1.5317231,2580.68,2.204497846,62.42075701,4.688316911,2.367,5.121084275,2.481123504,0,1.863117871,7.177911293,0,0,9.809885932,56.69201521,0.076045627,5.779467681,39.33230025,659.226616,31.14473684,7.602207779,23.42205323
1032829,Blue,NL,Drainage,490,58.80123673,1.656992222,2330.75,2.921525582,20.78122214,6.940827603,5.6835,5.272684017,2.463930375,0,36.80126683,17.9050313,0,0,14.50514648,6.888361045,0,2.454473476,49.32618487,625.0234363,31.75139665,7.736614392,72.57323832
1033011,Blue,NL,Drainage,487,68.93105062,2.435290971,1919.94,8.425177791,216.8654891,19.25313731,16.5168,7.084165659,4.100580696,0,100,45.13276907,0.059938971,0,3.841543156,41.07454228,0.032693984,0.719267655,48.37230495,651.1925676,40.58181818,11.18474636,51.31865737
1033918,Blue,NL,Drainage,492,65.21595455,2.383043179,2160.82,1.737839944,107.924532,4.381998033,4.5936,6.919217011,3.876429393,0,100,11.18680575,1.05799373,0,2.194357367,47.68808777,0,6.602664577,58.62842242,609.1635972,41.01428571,10.7956464,39.1653605
1034083,Blue,NL,Drainage,492,55.41342955,1.661477333,1921.86,1.84592956,6.467513347,4.585315436,55.5363,4.172669721,2.044639354,0,99.76015687,15.89664747,0,0,5.778922975,8.702416257,0.072925276,0.014585055,29.16479922,691.9094268,351.4955696,6.217309075,85.06652406
1034590,Blue,NL,Drainage,493,56.74502147,1.82765147,1980.37,5.371373978,5.498881629,12.23380506,38.3571,4.195898451,2.1435679,0,84.03294305,42.50897808,0,0,52.22553321,1.926370867,0,0.03519557,30.61381552,672.2082405,78.92407407,6.339466351,44.59982637
1035591,Blue,NL,DrainageLk,511,46.2946252,4.281100583,1624.21,0.966964434,64.28347833,2.247899546,1.0989,1.76562809,0.85103645,0,100,14.0928009,0,0,11.22031122,65.02866503,1.31040131,0,3.696926954,897.2907453,6.426315789,2.61666454,1.638001638
1036194,Blue,NL,Terminal,488,72.16504136,5.21035759,1929.25,6.695862469,0,15.41959724,5.5494,4.614999094,2.800411161,0,100,23.55069154,0,0,16.08822575,0.129743756,0.405449238,0,43.75920987,629.2024003,24.33947368,7.415410255,79.59779436
1036222,Blue,NL,Drainage,494.5,50.68189839,2.104847273,2524.41,2.776498891,1308.990624,6.644033082,2.8566,3.532482132,1.665341615,0,0,15.72665408,0,0,3.150598614,33.11279143,0,0,15.68623747,754.5431632,18.91788079,5.197823747,58.34908633
1036259,Blue,RSVR,Drainage,516,48.34965133,4.048256211,1616.65,2.050734202,64.421466,5.212376495,32.5224,2.140668848,1.091500807,0,100,15.11246208,0,0.002767323,35.45494797,31.82421961,0.982399823,0,17.99310798,720.2622316,140.1827586,3.232169656,29.51627186
