"year","latitude","longitude","response","mean.prox.spring.tmin","mean.prox.spring.tmax","mean.prox.spring.ppt","mean.prox.spring.vpd","mean.prox.spring.soil","mean.prox.spring.PDSI","mean.prox.summer.tmin","mean.prox.summer.tmax","mean.prox.summer.ppt","mean.prox.summer.vpd","mean.prox.summer.soil","mean.prox.summer.PDSI","mean.prox.winter.tmin","mean.prox.winter.tmax","mean.prox.winter.ppt","mean.prox.winter.vpd","mean.prox.winter.soil","mean.prox.winter.PDSI","mean.prox.fall.tmin","mean.prox.fall.tmax","mean.prox.fall.ppt","mean.prox.fall.vpd","mean.prox.fall.soil","mean.prox.fall.PDSI","mean.prox.annual.tmin","mean.prox.annual.tmax","mean.prox.annual.ppt","mean.prox.annual.vpd","mean.prox.annual.soil","mean.prox.annual.PDSI","mean.dep.spring.tmin","mean.dep.spring.tmax","mean.dep.spring.ppt","mean.dep.spring.vpd","mean.dep.spring.soil","mean.dep.spring.PDSI","mean.dep.summer.tmin","mean.dep.summer.tmax","mean.dep.summer.ppt","mean.dep.summer.vpd","mean.dep.summer.soil","mean.dep.summer.PDSI","mean.dep.winter.tmin","mean.dep.winter.tmax","mean.dep.winter.ppt","mean.dep.winter.vpd","mean.dep.winter.soil","mean.dep.winter.PDSI","mean.dep.fall.tmin","mean.dep.fall.tmax","mean.dep.fall.ppt","mean.dep.fall.vpd","mean.dep.fall.soil","mean.dep.fall.PDSI","mean.dep.annual.tmin","mean.dep.annual.tmax","mean.dep.annual.ppt","mean.dep.annual.vpd","mean.dep.annual.soil","mean.dep.annual.PDSI","min.prox.spring.tmin","max.prox.spring.tmax","min.prox.summer.tmin","max.prox.summer.tmax","min.prox.winter.tmin","max.prox.winter.tmax","min.prox.fall.tmin","max.prox.fall.tmax","min.prox.annual.tmin","max.prox.annual.tmax","min.dep.spring.tmin","max.dep.spring.tmax","min.dep.summer.tmin","max.dep.summer.tmax","min.dep.winter.tmin","max.dep.winter.tmax","min.dep.fall.tmin","max.dep.fall.tmax","min.dep.annual.tmin","max.dep.annual.tmax"
2006,52.040719,5.855731,44.5,4.51666666666667,12.81,79.2,0.36,67.4666666666667,0.34,12.8533333333333,23.0133333333333,83.7666666666667,0.726666666666667,39.6666666666667,-0.32,3.46666666666667,8.82,104.566666666667,0.163333333333333,73.5,0.956666666666667,9.39,17.2633333333333,60.2,0.34,62.9333333333333,0.73,6.7975,14.6833333333333,71.1916666666667,0.386666666666667,60.8916666666667,-0.0158333333333333,0.414459245440353,0.189930329899647,0.821628751720603,1.08336809118695,0.290190950856049,0.0237946356277281,6.39145218768061,3.17257507606462,0.0795174049678661,4.21405212702972,0.0030489366059028,0.0168868379383857,4.89356858304565,5.90568926889473,1.91226455233606,2.82816232055354,0.0333333333333317,0.0819754803964042,14.9581190082611,22.4691083646286,0.514653646527951,15.3542822789493,0.0654350239880581,0.0591061198678252,8.3164731231128,6.73670477744927,0.0218279530921138,7.60874822664648,0.0784426373565092,0.000368083566608106,0.02,18.67,11,26.99,2.82,9.34,5.69,22.63,-1.73,26.99,0.450761464347558,1.51518826358557,1.34038643745929,10.3665185872662,4.65623914384279,3.66155352533287,3.66916090872098,8.77655466438188,0.100462218485764,10.414969379259
2007,52.040719,5.855731,29.5,6.35333333333333,16.0433333333333,62.7,0.453333333333333,45,-0.466666666666667,12.51,21.3533333333333,106.6,0.543333333333333,56.1666666666667,0.76,1.96,7.68333333333333,79,0.173333333333333,73.5,1.13666666666667,6.25666666666667,13.54,69,0.223333333333333,73.5,1.59666666666667,6.95416666666667,14.7066666666667,85.0416666666667,0.3425,62.0416666666667,0.820833333333333,10.1817228993272,14.1250663865814,0.0056162545648953,11.6738543701105,4.10970084824011,0.0300309776995461,3.75106797450602,0.186226172687056,1.70091077229885,0.0403625461370821,0.850081122131656,0.0922101795056698,1.90092200977322,3.03854005584902,0.0387470212026497,4.08782103371008,0.0333333333333317,0.121778434396072,0.000476106922943537,0.00653732920036307,0.096957384217215,0.00536440991490929,1.18822291961237,0.315348019653292,10.1125039107479,6.91345291734616,1.10343473121968,2.06599493463586,0.17851065359294,0.128526262185921,3.7,18.79,12.48,21.69,1.11,8.72,3.69,17.95,1.11,21.69,3.17603849389855,1.72252072191577,9.977320799636,0.0307308209703385,2.07212633081528,2.24971521663529,0.256045260672923,0.201138438464771,2.40966642920402,0.0335530206273169
2008,52.040719,5.855731,44,5.49333333333333,14.37,68.9666666666667,0.453333333333333,53.6666666666667,0.46,12.37,21.8233333333333,97.0333333333333,0.603333333333333,29.0666666666667,-0.83,-0.76,4.48333333333333,58.7666666666667,0.106666666666667,73.5,0.23,6.26,13.5233333333333,85.0333333333333,0.236666666666667,67.7666666666667,1.3,6.41583333333333,14.2466666666667,79.5166666666667,0.365,56,0.471666666666667,3.99292326748586,4.15687533272295,0.0886753783728205,11.6738543701105,1.07622728686858,0.0412014825480169,2.87515559893466,0.662049650567389,0.767217802173907,0.651223813662875,0.251626757010221,0.112030754062923,0.0158279719452816,0.0364794783184737,0.550200461097338,0.0603407943660585,0.0333333333333317,0.00111401249777823,0.000671385153057073,0.0104927110033712,0.18349666595387,0.262856085830558,0.406280533175798,0.204804886068287,4.67540406319432,3.85118600800655,0.327719085870589,4.4535309967913,0.106121873980015,0.0403541858976166,2.28,21.01,11.01,22.56,-2.25,5.58,3.81,17.92,-0.15,22.56,0.69789483139261,7.95545275046753,1.37187447365692,0.145917886097148,0.00078431404367034,0.353843490514312,0.34878346698892,0.221229168350898,1.00848031065184,0.141861616930211
2009,52.040719,5.855731,39.5,5.88666666666667,15.2966666666667,56.8333333333333,0.44,48.5333333333333,-1.13666666666667,12.31,22.4566666666667,67.8,0.7,15.7333333333333,-2.13,-1.8,3.26333333333333,78.4,0.1,73.5,-1.91,7.58,15.13,79.8,0.3,45.2666666666667,-3.16333333333333,6.2125,14.3383333333333,70.1666666666667,0.386666666666667,45.7583333333333,-1.78916666666667,6.47044099431017,8.94649910630539,0.179671248924563,9.469743012568,2.63638636468702,0.198336735604079,2.53536541500459,1.76513700611288,0.187321497869165,3.18068226194525,1.44493243020982,0.733847011711123,0.491510126082467,0.861900008801293,0.0285641849869545,0.223153825318264,0.0333333333333317,0.506247030010855,2.70943708821625,3.91207138646585,0.0349353134123997,6.76049759526452,1.29733531513481,1.40996085309582,3.16077083442174,4.39045291637307,0.0558931943420432,7.60874822664648,2.54149928729844,0.671924592726457,2.44,18.96,10.51,24.14,-3.21,4.43,6.34,19.91,-2.25,24.14,0.887507769457826,2.03899252852566,0.245299803970139,1.94348496623061,0.140831429681445,1.85513630169636,5.63393742096098,0.960513489602297,0.00823855633146794,1.94136821525903
2010,52.040719,5.855731,53.5,4.17333333333333,13.0133333333333,51.1,0.386666666666667,49.6,-2.09333333333333,12.3933333333333,22.5533333333333,90.9,0.71,37.0666666666667,-2.76,-0.823333333333333,4.44,72.6,0.1,73.5,2.15333333333333,5.98333333333333,13.1966666666667,87.7,0.213333333333333,73.5,1.36333333333333,4.87166666666667,12.7141666666667,73.9,0.35,58.4166666666667,-0.9875,0.0281062400668201,0.415705315911275,0.585042790023029,2.95724673662374,2.25561513963039,0.695235262009164,3.01306487970383,1.98014901917752,0.361601347088812,3.55118980134286,0.00662051340495435,1.23118610648165,0.0258700359227806,0.04717038989728,0.0100089858303184,0.223153825318263,0.0333333333333317,0.493994057749926,0.0983830321238781,0.276050960054575,0.304041525028211,0.0657140214576396,1.18822291961237,0.226408889350749,0.573142451328567,0.0672625622566356,0.00749260281496379,2.76119474040009,0.00069992153661124,0.209598047514045,2.02,14.77,10.69,24.88,-4.44,6.81,2.98,17.7,-4.44,24.88,0.438315003671859,2.01192227833502,0.545581610464693,3.48983329189971,0.795625812965171,0.0509443144400535,3.17868744870599e-05,0.397778272225971,0.742779742037672,3.49502531385236
2011,52.040719,5.855731,34.5,5.8,16.1533333333333,21.0666666666667,0.53,34.3666666666667,-1.86333333333333,11.6966666666667,20.8266666666667,115.566666666667,0.57,43.3666666666667,-2.54,0.57,6.16666666666667,100.666666666667,0.14,73.5,0.586666666666667,7.19,15.33,48.2333333333333,0.276666666666667,72.4333333333333,-1.48,6.58916666666667,14.7825,72.8333333333333,0.378333333333333,55.9166666666667,-1.17583333333333,5.87343222489776,14.9874840953673,6.50856564359988,28.8185960033986,10.5084893979357,0.54821504264524,0.287150761222322,1.11720709044623e-05,2.90910183129523,0.221156922766839,0.0622933253122854,1.04297232047501,0.371942297336025,0.683004014554159,1.44463738150759,0.788714880204871,0.0333333333333317,0.0248140293644805,1.36273704019512,5.00353322603507,1.61165806497787,3.35275619681835,1.01171712576628,0.323655405445424,6.19992192198415,7.50369075626538,3.27114057686836e-05,6.29580012758624,0.112952772798838,0.294671910221515,1.86,19.8,10.97,21.33,-3.23,8.06,4.2,20.45,0.82,21.33,0.308445076849997,3.99425279527855,1.24811576792042,0.164760113336473,0.147207902856485,1.12276650424146,0.748970283382727,1.88687568961885,2.03394633146881,0.172079375773339
2012,52.040719,5.855731,49,5.59333333333333,14.6533333333333,50.3666666666667,0.41,62.3,-1.39,12.07,21.4666666666667,95.1666666666667,0.61,47.8666666666667,-0.146666666666667,-0.12,4.79333333333333,89.5666666666667,0.12,73.5,0.863333333333333,6.31333333333333,14.0533333333333,69.4,0.276666666666667,59.4333333333333,-0.266666666666667,6.01666666666667,13.9733333333333,77.9333333333333,0.355,60.775,-0.1475,4.56638607075233,5.42885611841586,0.653668606559115,5.3528738676112,0.00264142645274702,0.300541810885343,1.38980968431603,0.274243811327409,0.627807224540942,0.764447047856593,0.236177724949489,0.00364303177683786,0.0520762238254225,1.31515504272668e-05,0.471991458683298,0.043202580581616,0.0333333333333317,0.0644277967831827,0.00834860928552155,0.340840983302537,0.0858048402754374,3.35275619681835,0.000421373230223351,0.0151510786108662,1.98140040802254,2.45288709649475,0.189652052110595,3.28057547106934,0.0705575971293629,0.00618156796347892,3.7,19.04,10.3,23.6,-1.42,6.72,3.8,18.87,-3.23,23.6,3.17603849389855,2.19714998071344,0.0446732451629667,1.09868681445774,0.141884371285073,0.02744581826503,0.340508946224007,0.0493087589868738,0.112571682823783,1.09381349284839
2013,52.040719,5.855731,59.5,3.05666666666667,11.22,52.7333333333333,0.346666666666667,60.4666666666667,-0.92,12.2366666666667,22.4933333333333,51.1666666666667,0.666666666666667,25.8666666666667,-1.65666666666667,2.70666666666667,8.48333333333333,72.1333333333333,0.196666666666667,73.5,-0.16,7.17666666666667,14.29,99.3666666666667,0.253333333333333,66.9,-0.63,5.68,13.3091666666667,66.8916666666667,0.350833333333333,56.6833333333333,-0.625833333333333,1.90701820885036,1.43532202258617,0.44586907436482,0.492021141602392,0.0680067669295056,0.127714698872105,2.14907438841536,1.84523904073973,1.386380672935,2.09304385069851,0.448534458118371,0.444368186576363,3.21037741697837,4.95808190487751,0.0148091788392951,7.92678092142523,0.0333333333333317,0.0104803637007521,1.32479726977306,0.792553036474791,1.18739276380537,1.12786718460969,0.323734597819223,0.0658384325141031,0.594650490193605,0.363936235952849,0.270133232780106,2.84465185142868,0.058144521030652,0.0867620091380995,-1.41,15.56,10.12,24.41,2.7,9.59,3.65,18.4,-1.42,24.41,2.63996943259621,0.777498564646904,0.00102380798808192,2.45562261130783,4.44122729191101,4.32764094847589,0.228311212682963,0.0145209501253474,0.204125540231883,2.4556994797117
2014,52.040719,5.855731,33.5,6.48,15.7666666666667,57.0666666666667,0.446666666666667,46.7,-1.94,12.36,21.9333333333333,102.933333333333,0.62,39.4,-0.696666666666667,1.01,6.33333333333333,96.8666666666667,0.15,73.5,0.236666666666667,8.53,15.8933333333333,47.1333333333333,0.266666666666667,63.3666666666667,-0.286666666666667,7.44916666666667,15.4025,71.7416666666667,0.38,55.7416666666667,-0.910833333333333,11.3336118496435,12.0689161966374,0.168098660888139,10.5429993269114,3.36018793972235,0.595283535817733,2.81704053352247,0.815585731731513,1.29969250282512,0.951288059156241,0.00169814794472302,0.0790609412556943,0.728041664339513,0.859656938811754,1.05196552578164,1.50851985915146,0.0333333333333317,0.00127430055926026,7.90754829560904,8.79874628264485,1.74309355792319,2.25439326674066,0.0841087009000931,0.0170141651319618,16.9401423209823,13.236155015264,0.0100323047166239,6.54844944633285,0.127991118338595,0.179106406762162,3.83,17.79,11.04,24.24,-0.03,6.64,5.24,20.49,1.87,24.24,3.49248086624914,0.400850136406282,1.46853202130382,2.12619001229834,0.922737629237713,0.0126109090636266,2.5547826229926,1.96781940939276,3.54530208604372,2.12482233535716
2015,52.040719,5.855731,43.5,4.43333333333333,13.89,48.4666666666667,0.413333333333333,47.5,-1.00333333333333,12.4533333333333,22.5633333333333,88.5666666666667,0.716666666666667,23.8666666666667,-2.20333333333333,3.03666666666667,8.46333333333333,91.6,0.18,73.5,1.19333333333333,7.12333333333333,14.3333333333333,87.0333333333333,0.233333333333333,71.1333333333333,-0.216666666666667,6.625,14.6591666666667,76.6666666666667,0.386666666666667,54,-0.665,0.279014380282707,2.38888289344959,0.84917152696985,5.75270504375076,3.03356414526908,0.153045029562149,3.38252242544386,2.00309673028089,0.246884207837045,3.80953226761397,0.600301942017629,0.785157984398358,3.89782002007756,4.90439435346664,0.610492185999886,5.05613011253109,0.0333333333333317,0.135933862607335,1.17839439096792,0.895602840754799,0.271067031346721,0.162273399926008,0.815778573712421,0.0109658842518833,6.54187574651131,6.55605698015716,0.106216692628396,7.60874822664648,0.328863572692643,0.0974904917479138,2.22,17.27,10.25,23.7,1.3,11.19,6.09,17.66,-0.03,23.7,0.632657596793841,0.0783329790037437,0.0206672732940322,1.2370765177152,2.30828525014953,9.90794039367586,4.82858715563648,0.435402794402989,1.11604262763429,1.23254963603425
2016,52.040719,5.855731,49.5,4.96666666666667,13.5666666666667,66.7,0.393333333333333,65.6666666666667,1.23333333333333,12.3666666666667,21.9333333333333,74.0333333333333,0.54,35.0666666666667,1.23333333333333,1.06666666666667,6.93333333333333,49.2666666666667,0.136666666666667,73.5,-3.63333333333333,7.7,15.5,57.2333333333333,0.313333333333333,40.5666666666667,-1.96666666666667,6.61666666666667,14.5333333333333,69.875,0.346666666666667,53.7,0.075,1.60743539382152,1.47221542550801,0.02655870041031,3.56971322012204,0.110965274506693,0.26728482097425,2.85571798299324,0.815585731731513,0.0236399903357257,0.0279669450638046,0.0347564927216585,0.243740212905152,0.78251421802589,1.66365505493194,1.39818195711528,0.600194528576001,0.0333333333333317,1.71967827271245,3.21599997588683,6.03672986998364,0.729776423948944,9.23885497595265,2.28033589681691,0.559091339008994,6.46153251531782,5.65511545872722,0.0684607288692625,2.43979167261752,0.372858850370494,0.000476060406793412,1.6,19.2,10.6,23.2,0,7.9,4.6,22.8,1.3,23.2,0.145947642399696,2.53118560802321,0.380634993602819,0.627193451076498,0.94710822735966,0.907957019005139,1.31636599297675,9.52604548722536,2.67308385922945,0.621679988461021
2017,52.040719,5.855731,52.5,5.73333333333333,15.1333333333333,41.6666666666667,0.433333333333333,47.9666666666667,-3.86666666666667,13.1,22.6,85.2,0.646666666666667,17.3,-4.26666666666667,2.6,7.6,94,0.126666666666667,73.5,0.866666666666667,7.6,14.6333333333333,101.9,0.246666666666667,73.5,-1.96666666666667,7.025,14.85,76.9583333333333,0.365,53.0666666666667,-3.2,5.43385433803956,7.97063387066672,1.75814914493416,8.45408542708023,2.85074409986469,2.41452864854287,8.72018625899746,2.0883694180305,0.119823763904537,1.54930022800851,1.25384673452828,2.93951674216114,3.00242501078403,2.86547945323591,0.796864772426119,0.188877397749379,0.0333333333333317,0.0650181522526277,2.7908513720396,1.78170771487804,1.45578294072432,0.709443211246763,1.18822291961237,0.559091339008994,10.982135742367,8.04940292495808,0.123300438540288,4.4535309967913,0.474804919940563,2.12166481148723,3.5,19.9,12.8,23.4,0.7,8.8,4.1,17.9,0,23.4,2.71854216077608,4.27040072766992,12.8976168130605,0.846527042837394,1.60593202404274,2.41266185930351,0.631954851677237,0.235154207996985,1.14378465359117,0.841184526983496
2018,52.040719,5.855731,37,5.76666666666667,15.2333333333333,72.0666666666667,0.506666666666667,61,1.13333333333333,13.5333333333333,24.4333333333333,62.1333333333333,0.943333333333333,17.5,-1.93333333333333,2.36666666666667,7.6,78.2333333333333,0.153333333333333,73.5,-5.23333333333333,6.73333333333333,15.6,41.3,0.316666666666667,14.2333333333333,-4,7.15833333333333,15.7333333333333,67.275,0.473333333333333,41.5583333333333,-1.36666666666667,5.65150636537362,8.56141482726651,0.232482531561542,22.7942489545058,0.0399474988224093,0.226948040275113,13.6854038348065,8.61820411947327,0.471270653114435,17.9897975637101,1.23042788583285,0.604799782864367,2.57180250518938,2.86547945323591,0.0260105855978395,1.79986949348698,0.0333333333333317,3.49050774908658,0.368285443030831,6.6897590590869,2.5261944202641,9.9187939326674,12.88187582114,2.23453414599521,12.7163872614505,16.956191222929,0.236760669002871,28.6291715463643,4.47061896896613,0.39562034966265,0.8,20.9,12.2,26.4,0.8,9.1,3.7,20.7,0.7,26.4,0.02290548829136,7.53950492730303,7.72914325545155,8.07567250238481,1.71416736206925,3.07444715877812,0.263227107627343,2.42066297361087,1.88778509690892,8.1086838859116
2019,52.040719,5.855731,48,6.13333333333333,14.5666666666667,54.5666666666667,0.43,42.1,-4.8,14.2333333333333,23.6666666666667,60.5333333333333,0.793333333333333,12.9333333333333,-6.03333333333333,3.4,8.76666666666667,96.1666666666667,0.256666666666667,73.5,-2.95,6.86666666666667,14.0666666666667,104.233333333333,0.24,62.8333333333333,-4.1,7.40833333333333,15.0166666666667,70.95,0.406666666666667,47.8416666666667,-4.85833333333333,8.32775159059425,5.02178190701297,0.312136935663893,7.96785615765721,5.56228973603228,3.73594140791762,24.0597506223958,5.34697769058079,0.574746335171033,7.43237343007949,1.82018838870247,5.87482232865243,4.73177775992167,5.75005284694955,0.986409751801303,23.5825392135136,0.0333333333333317,1.15242725934128,0.59369231436191,0.361297199647638,1.72715709487371,0.387578616352201,0.0614581582945299,2.34573431009249,16.3106357134836,9.47887184911703,0.0284427786776114,11.2667790187285,1.78538859545195,4.86292648790129,4.8,16.8,13.7,23.9,3.2,9.7,3.4,18.7,0.8,23.9,6.32792685343817,0.00155240916538195,23.1179460852401,1.53847555912472,5.37063943366035,4.63834328679009,0.0909819815005871,0.00963372868292563,2.00920770494826,1.53486524291279
2020,52.040719,5.855731,40,5.93333333333333,14.5333333333333,34.2333333333333,0.45,40.9333333333333,-3.2,13.4333333333333,22.9666666666667,67.5,0.75,12.6,-4.74333333333333,2.7,7.6,120.4,0.2,73.5,-3.71,7.76666666666667,14.9666666666667,73.9666666666667,0.306666666666667,52,-4.52,7.575,15.2583333333333,71.525,0.445833333333333,44.7583333333333,-3.89583333333333,6.80387398489527,4.86943862158455,3.12606584162278,11.101227007404,6.20855149475925,1.64653354032138,12.440693188202,3.03885395612891,0.199127388389602,5.23729387904211,1.86774399919534,3.63237642695441,3.19717641358319,2.86547945323591,4.48310312833816,8.57803304523405,0.0333333333333317,1.79038056480836,3.51617051246138,3.12020394950358,0.0067614531477652,7.95139659637439,0.368934564536574,2.84226036859143,18.9550092132097,11.7590158811723,0.0141385436208344,20.5035966941834,2.95172817375981,3.13541096545583,3.1,17.7,12.1,25,2.7,7.6,5.6,19.2,2.7,25,1.91023344317999,0.327170693081406,6.99568160733421,3.78293825186474,4.44122729191101,0.566605758280842,3.43019314636623,0.213976248413157,5.03523670276569,3.78970021949057
